Symbol,Name,Last Sale,Net Change,% Change,Market Cap
CIB,BanColombia S.A. Common Stock,$25.92,-0.63,-2.373%,"6,232,638,960"
MTDR,Matador Resources Company Common Stock,$52.72,-1.29,-2.388%,"6,229,475,334"
WFG,West Fraser Timber Co. Ltd Common stock,$74.55,-0.40,-0.534%,"6,229,056,114"
TKR,Timken Company (The) Common Stock,$85.92,-2.34,-2.651%,"6,220,063,955"
ASND,Ascendis Pharma A/S American Depositary Shares,$108.79,-1.21,-1.10%,"6,217,598,173"
FCN,"FTI Consulting, Inc. Common Stock",$179.94,-0.74,-0.41%,"6,194,094,413"
MDU,"MDU Resources Group, Inc. Common Stock (Holding Company)",$30.46,-0.53,-1.71%,"6,194,063,540"
NVST,Envista Holdings Corporation Common Stock,$37.93,-0.80,-2.066%,"6,191,370,871"
HLI,"Houlihan Lokey, Inc. Class A Common Stock",$90.12,-2.58,-2.783%,"6,184,154,800"
PDCE,"PDC Energy, Inc. Common Stock (Delaware)",$66.94,-1.26,-1.848%,"6,168,163,741"
RH,RH Common Stock,$267.11,-12.64,-4.518%,"6,160,682,469"
STVN,Stevanato Group S.p.A. Ordinary Shares,$23.26,-0.67,-2.80%,"6,156,909,928"
ZION,Zions Bancorporation N.A. Common Stock,$41.36,-5.32,-11.397%,"6,148,743,040"
BBLN,Babylon Holdings Limited Class A Ordinary Shares,$9.91,0.79,8.662%,"6,145,517,475"
NXST,"Nexstar Media Group, Inc. Common Stock",$162.51,-9.29,-5.407%,"6,127,999,072"
GTLS,"Chart Industries, Inc. Common Stock",$143.98,-6.02,-4.013%,"6,127,508,471"
PB,"Prosperity Bancshares, Inc. Common Stock",$67.10,-3.17,-4.511%,"6,126,808,067"
MAT,"Mattel, Inc. Common Stock",$17.15,-0.45,-2.557%,"6,077,986,377"
BC,Brunswick Corporation Common Stock,$85.39,-3.00,-3.394%,"6,075,650,409"
NYT,New York Times Company (The) Common Stock,$36.65,-0.87,-2.319%,"6,062,574,684"
ALK,"Alaska Air Group, Inc. Common Stock",$47.52,-1.69,-3.434%,"6,060,809,098"
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,$14.38,-0.90,-5.89%,"6,059,675,918"
HOG,"Harley-Davidson, Inc. Common Stock",$41.31,-2.17,-4.991%,"6,038,861,618"
WWE,"World Wrestling Entertainment, Inc. Class A Common Stock",$81.00,-0.66,-0.808%,"6,030,136,530"
RLI,RLI Corp. Common Stock (DE),$132.33,-2.45,-1.818%,"6,017,045,100"
DXC,DXC Technology Company Common Stock ,$26.39,-1.02,-3.721%,"6,008,540,700"
AGNC,AGNC Investment Corp. Common Stock,$10.45,-0.36,-3.33%,"6,005,615,000"
FSV,FirstService Corporation Common Shares,$135.73,-1.54,-1.122%,"6,001,156,855"
MKSI,"MKS Instruments, Inc. Common Stock",$90.20,-2.86,-3.073%,"5,998,910,654"
DISH,DISH Network Corporation Class A Common Stock,$11.29,0.09,0.804%,"5,991,676,058"
DOCS,"Doximity, Inc. Class A Common Stock",$30.94,-1.91,-5.814%,"5,989,688,368"
GWRE,"Guidewire Software, Inc. Common Stock",$73.07,-3.32,-4.346%,"5,982,693,715"
VVV,Valvoline Inc. Common Stock,$34.77,-0.80,-2.249%,"5,978,199,978"
CIVI,"Civitas Resources, Inc. Common Stock",$70.24,-2.34,-3.224%,"5,978,182,522"
HTZ,"Hertz Global Holdings, Inc Common Stock",$18.48,-1.35,-6.808%,"5,958,108,747"
KT,KT Corporation Common Stock,$11.60,0.05,0.433%,"5,940,190,130"
HXL,Hexcel Corporation Common Stock,$70.47,-1.88,-2.598%,"5,939,552,957"
CMC,Commercial Metals Company Common Stock,$50.56,-1.79,-3.419%,"5,921,722,044"
OGN,Organon & Co. Common Stock ,$23.27,-0.41,-1.731%,"5,919,059,797"
MNSO,"MINISO Group Holding Limited American Depositary Shares, each representing four Ordinary Shares",$18.66,-0.33,-1.738%,"5,895,112,376"
MUR,Murphy Oil Corporation Common Stock,$37.77,-1.07,-2.755%,"5,871,546,039"
STWD,"STARWOOD PROPERTY TRUST, INC. Starwood Property Trust Inc.",$18.91,-0.74,-3.766%,"5,854,239,075"
CYBR,CyberArk Software Ltd. Ordinary Shares,$143.75,-4.26,-2.878%,"5,852,972,294"
STAG,"Stag Industrial, Inc. Common Stock",$32.62,-0.82,-2.452%,"5,849,713,187"
AQUA,Evoqua Water Technologies Corp. Common Stock,$47.83,-0.37,-0.768%,"5,844,163,794"
MEDP,"Medpace Holdings, Inc. Common Stock",$187.99,-9.81,-4.96%,"5,837,119,578"
ROIV,Roivant Sciences Ltd. Common Shares,$7.69,-0.55,-6.675%,"5,832,306,322"
DDS,"Dillard's, Inc. Common Stock",$340.13,-15.37,-4.323%,"5,824,696,999"
IPGP,IPG Photonics Corporation Common Stock,$120.79,-1.77,-1.444%,"5,814,620,063"
VRT,"Vertiv Holdings, LLC Class A Common Stock",$15.38,-0.36,-2.287%,"5,802,805,497"
WWD,"Woodward, Inc. Common Stock",$96.83,-1.76,-1.785%,"5,783,509,687"
HALO,"Halozyme Therapeutics, Inc. Common Stock",$42.74,0.23,0.541%,"5,779,006,099"
SIGI,"Selective Insurance Group, Inc. Common Stock",$95.72,-2.11,-2.157%,"5,775,632,903"
ATKR,Atkore Inc. Common Stock,$146.07,-3.54,-2.366%,"5,770,451,967"
OPCH,"Option Care Health, Inc. Common Stock",$31.72,-0.47,-1.46%,"5,769,897,500"
FLO,"Flowers Foods, Inc. Common Stock",$27.32,-0.10,-0.365%,"5,768,156,674"
BWXT,"BWX Technologies, Inc. Common Stock",$63.23,0.49,0.781%,"5,767,985,270"
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,$11.91,-0.16,-1.326%,"5,766,326,901"
TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,$21.58,-0.41,-1.864%,"5,761,860,000"
CHRD,Chord Energy Corporation Common Stock,$138.34,-2.78,-1.97%,"5,755,802,261"
CHX,ChampionX Corporation Common Stock ,$28.96,-1.25,-4.138%,"5,752,523,060"
SLGN,Silgan Holdings Inc. Common Stock,$52.25,-0.63,-1.191%,"5,751,628,116"
GXO,"GXO Logistics, Inc. Common Stock ",$48.40,-2.37,-4.668%,"5,748,749,252"
SBSW,D/B/A Sibanye-Stillwater Limited ADS,$8.11,0.08,0.996%,"5,738,307,951"
SRC,"Spirit Realty Capital, Inc. Common Stock",$41.06,-0.60,-1.44%,"5,734,449,495"
PBF,PBF Energy Inc. Class A Common Stock,$44.45,-1.01,-2.222%,"5,732,942,173"
NTNX,"Nutanix, Inc. Class A Common Stock",$24.91,-1.10,-4.229%,"5,732,054,946"
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock,$104.89,-1.14,-1.075%,"5,730,063,921"
WTS,"Watts Water Technologies, Inc. Class A Common Stock",$172.21,-3.27,-1.863%,"5,729,937,991"
MPW,"Medical Properties Trust, Inc. common stock",$9.58,-0.50,-4.96%,"5,728,840,000"
SBNY,Signature Bank Common Stock,$90.76,-12.59,-12.182%,"5,711,429,959"
QDEL,QuidelOrtho Corporation Common Stock,$86.36,0.81,0.947%,"5,703,677,117"
BLCO,Bausch + Lomb Corporation Common Shares,$16.23,-0.51,-3.047%,"5,680,512,156"
GIL,"Gildan Activewear, Inc. Class A Sub. Vot. Common Stock",$31.61,-0.68,-2.106%,"5,675,932,535"
OSK,Oshkosh Corporation (Holding Company)Common Stock,$86.73,-1.64,-1.856%,"5,671,604,101"
VAC,Marriott Vacations Worldwide Corporation Common Stock,$147.81,-6.24,-4.051%,"5,664,100,189"
RCM,R1 RCM Inc. Common Stock,$13.59,-0.35,-2.511%,"5,662,432,680"
SMAR,Smartsheet Inc. Class A Common Stock,$43.11,-1.66,-3.708%,"5,661,634,446"
SSB,SouthState Corporation Common Stock,$74.78,-4.79,-6.02%,"5,661,187,221"
MUSA,Murphy USA Inc. Common Stock,$259.91,6.53,2.577%,"5,640,291,575"
CRUS,"Cirrus Logic, Inc. Common Stock",$101.86,-2.33,-2.236%,"5,628,494,827"
HQY,"HealthEquity, Inc. Common Stock",$66.49,-0.47,-0.702%,"5,627,702,230"
NEP,"NextEra Energy Partners, LP Common Units representing limited partner interests",$64.93,-1.34,-2.022%,"5,618,735,990"
THC,Tenet Healthcare Corporation Common Stock,$54.93,-2.67,-4.635%,"5,617,916,423"
SON,Sonoco Products Company Common Stock,$57.56,-0.74,-1.269%,"5,612,803,729"
PPC,Pilgrim's Pride Corporation Common Stock,$23.70,-0.19,-0.795%,"5,604,323,951"
REYN,Reynolds Consumer Products Inc. Common Stock,$26.64,-0.26,-0.967%,"5,590,741,209"
HCP,"HashiCorp, Inc. Class A Common Stock",$29.73,-1.70,-5.409%,"5,588,294,705"
MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,$12.55,-0.86,-6.413%,"5,585,864,729"
SWN,Southwestern Energy Company Common Stock,$5.05,-0.31,-5.784%,"5,573,072,278"
CSAN,Cosan S.A. ADS,$11.94,-0.08,-0.666%,"5,571,914,729"
TREX,"Trex Company, Inc. Common Stock",$50.70,-1.46,-2.799%,"5,563,735,815"
CPRI,Capri Holdings Limited Ordinary Shares,$44.23,-2.17,-4.677%,"5,560,133,397"
COHR,Coherent Corp. Common Stock,$39.99,-1.48,-3.569%,"5,557,116,813"
LNW,"Light & Wonder, Inc. Common Stock",$59.30,-3.66,-5.813%,"5,554,843,828"
M,Macy's Inc Common Stock,$20.47,-0.57,-2.709%,"5,549,662,190"
FAF,First American Corporation (New) Common Stock,$53.79,-0.35,-0.646%,"5,547,542,036"
NVEI,Nuvei Corporation Subordinate Voting Shares,$38.77,2.36,6.482%,"5,542,067,403"
RXDX,"Prometheus Biosciences, Inc. Common Stock",$118.99,-6.94,-5.511%,"5,531,571,542"
HRB,"H&R Block, Inc. Common Stock",$36.23,-0.94,-2.529%,"5,516,998,934"
GMED,"Globus Medical, Inc. Class A Common Stock",$54.92,-1.70,-3.002%,"5,507,821,463"
SIM,"Grupo Simec, S.A.B. de C.V. American Depositary Shares",$35.73,UNCH,--,"5,504,038,426"
NE,Noble Corporation plc A Ordinary Shares,$40.87,-1.70,-3.993%,"5,493,372,298"
SLAB,"Silicon Laboratories, Inc. Common Stock",$172.06,-2.71,-1.551%,"5,488,566,373"
AIT,"Applied Industrial Technologies, Inc. Common Stock",$142.00,0.07,0.049%,"5,481,155,554"
CACC,Credit Acceptance Corporation Common Stock,$427.10,-16.43,-3.704%,"5,481,140,015"
AMG,"Affiliated Managers Group, Inc. Common Stock",$152.24,-5.25,-3.334%,"5,459,293,364"
PVH,PVH Corp. Common Stock,$76.48,-2.34,-2.969%,"5,457,592,150"
AIRC,Apartment Income REIT Corp. Common Stock,$36.60,-0.86,-2.296%,"5,443,591,200"
COLM,Columbia Sportswear Company Common Stock,$87.57,-1.03,-1.163%,"5,439,290,229"
TXG,"10x Genomics, Inc. Class A Common Stock",$47.06,-1.93,-3.94%,"5,428,677,078"
ASH,Ashland Inc. Common Stock,$99.83,-1.03,-1.021%,"5,417,932,530"
EXEL,"Exelixis, Inc. Common Stock",$16.67,0.31,1.895%,"5,402,535,908"
EHC,Encompass Health Corporation Common Stock,$54.05,-0.43,-0.789%,"5,393,566,533"
HGV,Hilton Grand Vacations Inc. Common Stock ,$46.82,-1.85,-3.801%,"5,387,004,745"
NWL,Newell Brands Inc. Common Stock,$13.02,-0.43,-3.197%,"5,385,072,000"
ESTC,Elastic N.V. Ordinary Shares,$56.26,-3.75,-6.249%,"5,378,756,485"
CCCS,CCC Intelligent Solutions Holdings Inc. Common Stock,$8.65,-0.08,-0.916%,"5,369,154,086"
MP,MP Materials Corp. Common Stock,$30.10,-1.77,-5.554%,"5,344,045,113"
NYCB,"New York Community Bancorp, Inc. Common Stock",$7.84,-0.53,-6.332%,"5,340,743,899"
GME,GameStop Corporation Common Stock,$17.52,-0.65,-3.577%,"5,336,207,786"
HUN,Huntsman Corporation Common Stock,$27.76,-1.01,-3.511%,"5,332,680,871"
MSA,MSA Safety Incorporated Common Stock,$135.94,-1.89,-1.371%,"5,330,647,846"
NOVT,Novanta Inc. Common Stock,$149.32,-0.49,-0.327%,"5,329,262,157"
FSK,FS KKR Capital Corp. Common Stock,$18.81,-0.88,-4.469%,"5,322,816,330"
ENLC,"EnLink Midstream, LLC Common Units representing Limited Partner Interests",$11.30,0.16,1.436%,"5,318,191,806"
APG,APi Group Corporation Common Stock,$22.72,-0.78,-3.319%,"5,314,365,222"
UNVR,Univar Solutions Inc. Common Stock,$32.57,-0.85,-2.543%,"5,314,333,003"
SMCI,"Super Micro Computer, Inc. Common Stock",$98.56,-3.79,-3.703%,"5,286,478,292"
WIX,Wix.com Ltd. Ordinary Shares,$89.70,-3.34,-3.59%,"5,273,163,581"
ALTR,Altair Engineering Inc. Class A Common Stock,$65.78,-1.49,-2.215%,"5,271,768,256"
OWL,Blue Owl Capital Inc. Class A Common Stock,$11.83,-0.48,-3.899%,"5,265,903,882"
ATI,ATI Inc. Common Stock,$40.41,-1.56,-3.717%,"5,229,767,802"
NFG,National Fuel Gas Company Common Stock,$56.93,-1.04,-1.794%,"5,225,893,904"
EEFT,"Euronet Worldwide, Inc. Common Stock",$105.30,-3.30,-3.039%,"5,222,235,248"
LANC,Lancaster Colony Corporation Common Stock,$188.78,-0.29,-0.153%,"5,204,853,380"
SNV,Synovus Financial Corp. Common Stock,$35.74,-2.86,-7.409%,"5,199,692,299"
ABG,Asbury Automotive Group Inc Common Stock,$234.74,0.04,0.017%,"5,195,513,800"
EXLS,"ExlService Holdings, Inc. Common Stock",$156.94,-4.36,-2.703%,"5,189,160,050"
FIX,"Comfort Systems USA, Inc. Common Stock",$145.00,-3.82,-2.567%,"5,185,318,320"
SPSC,"SPS Commerce, Inc. Common Stock",$143.59,-2.65,-1.812%,"5,175,229,713"
POST,"Post Holdings, Inc. Common Stock",$87.81,-1.64,-1.833%,"5,175,147,593"
GRFS,"Grifols, S.A. American Depositary Shares",$7.62,-0.17,-2.182%,"5,173,299,488"
EXPO,"Exponent, Inc. Common Stock",$101.95,-0.95,-0.923%,"5,162,567,447"
AQN,Algonquin Power & Utilities Corp. Common Shares,$7.55,-0.17,-2.202%,"5,160,009,440"
IOSP,Innospec Inc. Common Stock,$104.15,-2.23,-2.096%,"5,158,522,838"
IDA,"IDACORP, Inc. Common Stock",$101.88,-0.33,-0.323%,"5,152,088,614"
VLY,Valley National Bancorp Common Stock,$10.15,-0.71,-6.538%,"5,139,700,952"
UFPI,"UFP Industries, Inc. Common Stock",$83.04,-1.05,-1.249%,"5,118,379,163"
TRNO,Terreno Realty Corporation Common Stock,$61.68,-1.38,-2.188%,"5,102,722,993"
MTSI,"MACOM Technology Solutions Holdings, Inc. Common Stock",$72.00,-0.37,-0.511%,"5,092,914,888"
RHP,"Ryman Hospitality Properties, Inc. (REIT)",$92.24,-3.91,-4.067%,"5,088,265,006"
DNB,"Dun & Bradstreet Holdings, Inc. Common Stock",$11.66,-0.33,-2.752%,"5,080,466,365"
BEPC,Brookfield Renewable Corporation Class A Subordinate Voting Shares ,$29.48,-0.50,-1.668%,"5,076,990,060"
WING,Wingstop Inc. Common Stock,$169.52,-1.04,-0.61%,"5,071,424,738"
EXP,Eagle Materials Inc Common Stock,$140.50,-4.20,-2.903%,"5,065,344,497"
GOL,Gol Linhas Aereas Inteligentes S.A. Sponsored ADR representing 2 Pfd Shares,$3.16,0.24,8.219%,"5,054,757,608"
VAL,Valaris Limited Common Shares,$67.15,-4.13,-5.794%,"5,048,248,093"
ORCC,Owl Rock Capital Corporation Common Stock,$12.81,-0.63,-4.688%,"5,044,872,797"
RUN,Sunrun Inc. Common Stock,$23.64,-0.61,-2.515%,"5,037,771,917"
LNTH,"Lantheus Holdings, Inc. Common Stock",$73.17,-2.07,-2.751%,"5,036,443,879"
IAA,"IAA, Inc. Common Stock ",$37.61,-1.29,-3.316%,"5,031,081,238"
TNET,"TriNet Group, Inc. Common Stock",$83.58,-1.19,-1.404%,"5,013,474,170"
SNDR,"Schneider National, Inc. Common Stock",$28.16,-0.36,-1.262%,"5,013,344,202"
NEWR,"New Relic, Inc. Common Stock",$72.62,-2.48,-3.302%,"5,002,319,044"
PHI,PLDT Inc. Sponsored ADR,$23.12,-0.97,-4.027%,"4,993,920,000"
WTFC,Wintrust Financial Corporation Common Stock,$82.03,-4.99,-5.734%,"4,986,932,476"
COKE,"Coca-Cola Consolidated, Inc. Common Stock",$531.72,-11.19,-2.061%,"4,984,177,915"
FOXF,Fox Factory Holding Corp. Common Stock,$117.83,-1.68,-1.406%,"4,980,375,165"
ENSG,"The Ensign Group, Inc. Common Stock",$88.86,0.21,0.237%,"4,952,355,650"
AM,Antero Midstream Corporation Common Stock,$10.34,-0.04,-0.385%,"4,948,862,411"
UBSI,"United Bankshares, Inc. Common Stock",$36.72,-1.71,-4.45%,"4,947,840,880"
IGT,International Game Technology Ordinary Shares,$24.81,-1.44,-5.486%,"4,944,840,039"
SOFI,"SoFi Technologies, Inc. Common Stock  ",$6.09,-0.38,-5.873%,"4,939,865,273"
AUY,Yamana Gold Inc. Ordinary Shares (Canada),$5.14,0.03,0.587%,"4,939,557,928"
IONS,"Ionis Pharmaceuticals, Inc. Common Stock",$34.76,-0.87,-2.442%,"4,937,669,679"
TENB,"Tenable Holdings, Inc. Common Stock",$43.49,-0.81,-1.828%,"4,916,805,440"
DTM,"DT Midstream, Inc. Common Stock ",$50.71,-0.16,-0.315%,"4,913,208,583"
NJR,NewJersey Resources Corporation Common Stock,$50.69,-0.72,-1.401%,"4,911,252,568"
FLR,Fluor Corporation Common Stock,$34.51,-1.21,-3.387%,"4,903,467,682"
AAON,"AAON, Inc. Common Stock",$92.17,0.07,0.076%,"4,903,401,325"
PRGO,Perrigo Company plc Ordinary Shares,$36.35,-0.71,-1.916%,"4,894,154,767"
ORA,"Ormat Technologies, Inc. Common Stock",$87.07,-0.07,-0.08%,"4,883,361,699"
DUOL,"Duolingo, Inc. Class A Common Stock",$121.41,-5.09,-4.024%,"4,877,007,769"
CIGI,Colliers International Group Inc. Subordinate Voting Shares,$112.87,-0.75,-0.66%,"4,867,451,705"
EVR,Evercore Inc. Class A Common Stock,$125.27,-3.93,-3.042%,"4,865,201,435"
CC,Chemours Company (The) Common Stock,$32.72,-1.41,-4.131%,"4,853,548,488"
RYN,Rayonier Inc. REIT Common Stock,$32.87,-0.35,-1.054%,"4,841,180,081"
AXS,Axis Capital Holdings Limited Common Stock,$57.10,-0.57,-0.988%,"4,834,542,800"
BIPC,Brookfield Infrastructure Corporation ,$43.53,-0.42,-0.956%,"4,811,967,087"
RIG,Transocean Ltd (Switzerland) Common Stock,$6.66,-0.44,-6.197%,"4,807,776,924"
ESI,Element Solutions Inc. Common Stock,$19.85,-0.67,-3.265%,"4,805,398,207"
OMF,"OneMain Holdings, Inc. Common Stock",$39.76,-2.07,-4.949%,"4,803,476,969"
ELAN,Elanco Animal Health Incorporated Common Stock,$10.11,-0.53,-4.981%,"4,794,216,897"
APP,Applovin Corporation Class A Common Stock,$12.78,-0.51,-3.837%,"4,778,105,669"
ASO,"Academy Sports and Outdoors, Inc. Common Stock",$61.01,0.13,0.214%,"4,767,619,922"
FFIN,"First Financial Bankshares, Inc. Common Stock",$33.35,-1.89,-5.363%,"4,757,639,998"
PNFP,"Pinnacle Financial Partners, Inc. Common Stock",$62.20,-5.12,-7.605%,"4,755,489,369"
MMS,"Maximus, Inc. Common Stock",$78.02,-1.37,-1.726%,"4,741,529,589"
SHC,Sotera Health Company Common Stock,$16.74,-0.71,-4.069%,"4,722,579,973"
BFAM,Bright Horizons Family Solutions Inc. Common Stock,$81.73,-1.88,-2.249%,"4,719,908,889"
DRVN,Driven Brands Holdings Inc. Common Stock,$28.16,-0.50,-1.745%,"4,714,097,964"
MSM,"MSC Industrial Direct Company, Inc. Common Stock",$83.91,-1.42,-1.664%,"4,696,620,589"
ONB,Old National Bancorp Common Stock,$16.02,-0.73,-4.358%,"4,692,306,060"
THG,Hanover Insurance Group Inc,$131.48,-2.22,-1.66%,"4,680,688,000"
ASAI,Sendas Distribuidora S A ADS,$17.34,-0.31,-1.756%,"4,679,113,202"
POWI,"Power Integrations, Inc. Common Stock",$82.07,-1.23,-1.477%,"4,676,901,916"
VC,Visteon Corporation Common Stock,$165.34,-5.94,-3.468%,"4,660,949,646"
KRG,Kite Realty Group Trust Common Stock,$21.23,-0.29,-1.348%,"4,653,311,519"
FNB,F.N.B. Corporation Common Stock,$12.90,-0.67,-4.937%,"4,650,064,419"
NSIT,"Insight Enterprises, Inc. Common Stock",$137.11,0.01,0.007%,"4,635,355,237"
LNC,Lincoln National Corporation Common Stock,$27.34,-1.91,-6.53%,"4,626,501,839"
WK,Workiva Inc. Class A Common Stock,$88.02,-2.64,-2.912%,"4,625,243,801"
THO,"Thor Industries, Inc. Common Stock",$86.30,-2.14,-2.42%,"4,618,666,831"
GBCI,"Glacier Bancorp, Inc. Common Stock",$41.61,-3.19,-7.121%,"4,609,463,426"
PENN,"PENN Entertainment, Inc. Common Stock",$29.21,-0.93,-3.086%,"4,602,341,825"
RMBS,Rambus Inc. Common Stock,$42.75,-0.89,-2.039%,"4,594,855,928"
NSP,"Insperity, Inc. Common Stock",$121.16,-1.63,-1.327%,"4,586,111,609"
SSD,"Simpson Manufacturing Company, Inc. Common Stock",$107.40,-1.45,-1.332%,"4,575,012,634"
PSN,Parsons Corporation Common Stock,$43.65,-0.42,-0.953%,"4,570,569,239"
MDGL,"Madrigal Pharmaceuticals, Inc. Common Stock",$255.40,-5.30,-2.033%,"4,556,922,143"
YPF,YPF Sociedad Anonima Common Stock,$11.56,-0.49,-4.066%,"4,546,695,887"
TSEM,Tower Semiconductor Ltd. Ordinary Shares,$41.25,0.28,0.683%,"4,535,602,500"
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),$189.86,-1.49,-0.779%,"4,534,212,408"
QLYS,"Qualys, Inc. Common Stock",$119.25,-3.69,-3.001%,"4,530,072,458"
AJRD,"Aerojet Rocketdyne Holdings, Inc. Common Stock",$56.01,-0.07,-0.125%,"4,518,732,548"
INFA,Informatica Inc. Class A Common Stock,$15.92,-1.04,-6.132%,"4,518,072,486"
ASAN,"Asana, Inc. Class A Common Stock",$21.17,3.37,18.933%,"4,504,427,147"
SID,Companhia Siderurgica Nacional S.A. Common Stock,$3.24,-0.28,-7.955%,"4,495,577,912"
WEN,Wendy's Company (The) Common Stock,$21.08,-0.42,-1.953%,"4,490,608,781"
FIVN,"Five9, Inc. Common Stock",$63.67,-2.08,-3.163%,"4,489,078,436"
IART,Integra LifeSciences Holdings Corporation Common Stock,$53.61,-0.30,-0.556%,"4,477,408,718"
IAC,IAC Inc. Common Stock,$50.36,-1.38,-2.667%,"4,477,004,000"
LU,"Lufax Holding Ltd American Depositary Shares, two of which representing one Ordinary Share",$1.95,-0.17,-8.019%,"4,469,473,815"
OZK,Bank OZK Common Stock,$37.94,-3.06,-7.463%,"4,460,288,204"
HOMB,"Home BancShares, Inc. Common Stock",$21.92,-1.20,-5.19%,"4,459,273,280"
ESNT,Essent Group Ltd. Common Shares,$41.24,-2.19,-5.043%,"4,457,875,906"
BPOP,"Popular, Inc. Common Stock",$62.00,-4.46,-6.711%,"4,454,930,640"
WFRD,Weatherford International plc Ordinary Shares,$62.81,-3.93,-5.889%,"4,452,621,062"
CADE,Cadence Bank Common Stock,$24.40,-1.59,-6.118%,"4,451,651,266"
DLO,DLocal Limited Class A Common Shares,$15.02,-0.38,-2.468%,"4,445,696,067"
ALKS,Alkermes plc Ordinary Shares,$26.90,0.04,0.149%,"4,422,067,409"
PDI,PIMCO Dynamic Income Fund Common Stock,$19.50,-0.34,-1.714%,"4,417,881,000"
FN,Fabrinet Ordinary Shares,$120.59,-0.82,-0.675%,"4,414,633,365"
WNS,WNS (Holdings) Limited Sponsored ADR (Jersey),$91.60,-0.76,-0.823%,"4,409,447,487"
PTON,"Peloton Interactive, Inc. Class A Common Stock",$12.74,-0.89,-6.53%,"4,408,297,998"
AL,Air Lease Corporation Class A Common Stock,$39.72,-1.78,-4.289%,"4,405,449,624"
SEB,Seaboard Corporation Common Stock,"$3,785.02",-14.99,-0.394%,"4,393,571,731"
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),$76.75,-2.77,-3.483%,"4,367,878,956"
JHG,Janus Henderson Group plc Ordinary Shares,$26.36,-0.54,-2.007%,"4,366,742,376"
FLS,Flowserve Corporation Common Stock,$33.39,-0.60,-1.765%,"4,363,934,966"
CIG,Comp En De Mn Cemig ADS American Depositary Shares,$1.98,-0.07,-3.415%,"4,357,038,558"
SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,$110.53,-2.99,-2.634%,"4,354,413,353"
ALSN,"Allison Transmission Holdings, Inc. Common Stock",$47.29,-0.83,-1.725%,"4,344,265,395"
R,"Ryder System, Inc. Common Stock",$93.61,-2.13,-2.225%,"4,333,182,374"
KEX,Kirby Corporation Common Stock,$72.33,-0.96,-1.31%,"4,332,567,000"
ATCO,Atlas Corp. Common Shares,$15.38,-0.02,-0.13%,"4,325,769,833"
FIZZ,National Beverage Corp. Common Stock,$46.33,-1.22,-2.566%,"4,325,041,988"
CBT,Cabot Corporation Common Stock,$76.63,-2.66,-3.355%,"4,316,074,096"
APPF,"AppFolio, Inc. Class A Common Stock",$121.79,-5.94,-4.65%,"4,310,893,089"
TAL,TAL Education Group American Depositary Shares,$6.64,-0.32,-4.598%,"4,308,442,989"
LEG,"Leggett & Platt, Incorporated Common Stock",$32.45,-0.77,-2.318%,"4,302,870,000"
